"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0098664","G protein-coupled serotonin receptor signaling pathway","1/21","36/20505",0.036246269565852,0.172266414461187,0.133984989025368,"ENSG00000186723",1
"GO:0030049","muscle filament sliding","1/21","39/20505",0.0392096373498635,0.172266414461187,0.133984989025368,"ENSG00000129991",1
"GO:0032506","cytokinetic process","1/21","39/20505",0.0392096373498635,0.172266414461187,0.133984989025368,"ENSG00000137807",1
"GO:0033275","actin-myosin filament sliding","1/21","39/20505",0.0392096373498635,0.172266414461187,0.133984989025368,"ENSG00000129991",1
"GO:0032467","positive regulation of cytokinesis","1/21","40/20505",0.0401954967076102,0.172266414461187,0.133984989025368,"ENSG00000137807",1
"GO:0072529","pyrimidine-containing compound catabolic process","1/21","40/20505",0.0401954967076102,0.172266414461187,0.133984989025368,"ENSG00000276759",1
"GO:0007210","serotonin receptor signaling pathway","1/21","41/20505",0.0411803926064199,0.172383038817572,0.134075696858111,"ENSG00000186723",1
"GO:0003009","skeletal muscle contraction","1/21","42/20505",0.0421643259408248,0.172490424303374,0.134159218902624,"ENSG00000129991",1
"GO:0047496","vesicle transport along microtubule","1/21","46/20505",0.0460904514975289,0.173268225822528,0.134764175639744,"ENSG00000137807",1
"GO:0007059","chromosome segregation","2/21","340/20505",0.0467887717742107,0.173268225822528,0.134764175639744,"ENSG00000137807/ENSG00000266560",2
"GO:0055010","ventricular cardiac muscle tissue morphogenesis","1/21","47/20505",0.047069585400386,0.173268225822528,0.134764175639744,"ENSG00000129991",1
"GO:0030866","cortical actin cytoskeleton organization","1/21","50/20505",0.0500012473820756,0.173268225822528,0.134764175639744,"ENSG00000137807",1
"GO:0099518","vesicle cytoskeletal trafficking","1/21","52/20505",0.0519509144780769,0.173268225822528,0.134764175639744,"ENSG00000137807",1
"GO:0006376","mRNA splice site selection","1/21","53/20505",0.0529243184186214,0.173268225822528,0.134764175639744,"ENSG00000278099",1
"GO:0045292","mRNA cis splicing, via spliceosome","1/21","53/20505",0.0529243184186214,0.173268225822528,0.134764175639744,"ENSG00000278099",1
"GO:0003229","ventricular cardiac muscle tissue development","1/21","54/20505",0.0538967704679665,0.173268225822528,0.134764175639744,"ENSG00000129991",1
"GO:0006470","protein dephosphorylation","2/21","368/20505",0.053898797612675,0.173268225822528,0.134764175639744,"ENSG00000080031/ENSG00000070778",2
"GO:0006221","pyrimidine nucleotide biosynthetic process","1/21","55/20505",0.0548682715104671,0.173268225822528,0.134764175639744,"ENSG00000276759",1
"GO:0030865","cortical cytoskeleton organization","1/21","55/20505",0.0548682715104671,0.173268225822528,0.134764175639744,"ENSG00000137807",1
"GO:0050879","multicellular organismal movement","1/21","55/20505",0.0548682715104671,0.173268225822528,0.134764175639744,"ENSG00000129991",1
"GO:0050881","musculoskeletal movement","1/21","55/20505",0.0548682715104671,0.173268225822528,0.134764175639744,"ENSG00000129991",1
"GO:0099601","regulation of neurotransmitter receptor activity","1/21","59/20505",0.0587447832718766,0.182311396360996,0.141797752725219,"ENSG00000171246",1
"GO:0006940","regulation of smooth muscle contraction","1/21","62/20505",0.0616422247387804,0.188061024626788,0.146269685820835,"ENSG00000129991",1
"GO:0072528","pyrimidine-containing compound biosynthetic process","1/21","66/20505",0.0654922686736829,0.196476806021049,0.152815293571927,"ENSG00000276759",1
"GO:0055008","cardiac muscle tissue morphogenesis","1/21","70/20505",0.0693272653112118,0.204049364177017,0.158705061026569,"ENSG00000129991",1
"GO:0006220","pyrimidine nucleotide metabolic process","1/21","71/20505",0.0702836698831947,0.204049364177017,0.158705061026569,"ENSG00000276759",1
"GO:0003208","cardiac ventricle morphogenesis","1/21","73/20505",0.0721936716234345,0.206267633209813,0.16043038138541,"ENSG00000129991",1
"GO:0001756","somitogenesis","1/21","76/20505",0.0750516687696112,0.206737629902545,0.160795934368646,"ENSG00000090932",1
"GO:0090307","mitotic spindle assembly","1/21","76/20505",0.0750516687696112,0.206737629902545,0.160795934368646,"ENSG00000137807",1
"GO:0001570","vasculogenesis","1/21","77/20505",0.0760024698345604,0.206737629902545,0.160795934368646,"ENSG00000129991",1
"GO:0021675","nerve development","1/21","78/20505",0.0769523400192805,0.206737629902545,0.160795934368646,"ENSG00000171246",1
"GO:0072384","organelle transport along microtubule","1/21","81/20505",0.0797963739467629,0.209615330507057,0.163034145949933,"ENSG00000137807",1
"GO:0055117","regulation of cardiac muscle contraction","1/21","83/20505",0.0816877580175319,0.209615330507057,0.163034145949933,"ENSG00000129991",1
"GO:0060415","muscle tissue morphogenesis","1/21","83/20505",0.0816877580175319,0.209615330507057,0.163034145949933,"ENSG00000129991",1
"GO:0043462","regulation of ATPase activity","1/21","85/20505",0.0835754393013061,0.209615330507057,0.163034145949933,"ENSG00000129991",1
"GO:0000281","mitotic cytokinesis","1/21","87/20505",0.0854594246853044,0.209615330507057,0.163034145949933,"ENSG00000137807",1
"GO:0032465","regulation of cytokinesis","1/21","89/20505",0.0873397210446071,0.209615330507057,0.163034145949933,"ENSG00000137807",1
"GO:0048644","muscle organ morphogenesis","1/21","89/20505",0.0873397210446071,0.209615330507057,0.163034145949933,"ENSG00000129991",1
"GO:0051781","positive regulation of cell division","1/21","89/20505",0.0873397210446071,0.209615330507057,0.163034145949933,"ENSG00000137807",1
"GO:0000245","spliceosomal complex assembly","1/21","93/20505",0.091089274128888,0.210720340695154,0.163893598318453,"ENSG00000278099",1
"GO:0003073","regulation of systemic arterial blood pressure","1/21","93/20505",0.091089274128888,0.210720340695154,0.163893598318453,"ENSG00000129991",1
"GO:0061053","somite development","1/21","95/20505",0.0929585445435233,0.210720340695154,0.163893598318453,"ENSG00000090932",1
"GO:0006890","retrograde vesicle-mediated transport, Golgi to ER","1/21","97/20505",0.0948241533128191,0.210720340695154,0.163893598318453,"ENSG00000137807",1
"GO:0006942","regulation of striated muscle contraction","1/21","97/20505",0.0948241533128191,0.210720340695154,0.163893598318453,"ENSG00000129991",1
"GO:0048704","embryonic skeletal system morphogenesis","1/21","97/20505",0.0948241533128191,0.210720340695154,0.163893598318453,"ENSG00000180806",1
"GO:0061640","cytoskeleton-dependent cytokinesis","1/21","100/20505",0.097615715785616,0.214278400505011,0.166660978170564,"ENSG00000137807",1
"GO:0006939","smooth muscle contraction","1/21","106/20505",0.103174262350965,0.218486673213808,0.169934079166295,"ENSG00000129991",1
"GO:0035282","segmentation","1/21","106/20505",0.103174262350965,0.218486673213808,0.169934079166295,"ENSG00000090932",1
"GO:0051983","regulation of chromosome segregation","1/21","106/20505",0.103174262350965,0.218486673213808,0.169934079166295,"ENSG00000266560",1
"GO:0072527","pyrimidine-containing compound metabolic process","1/21","111/20505",0.107781459551404,0.225589101386659,0.175458189967402,"ENSG00000276759",1
"GO:0070252","actin-mediated cell contraction","1/21","117/20505",0.113280343813177,0.234373125130712,0.182290208434998,"ENSG00000129991",1
"GO:0003231","cardiac ventricle development","1/21","127/20505",0.122373492929885,0.24932610471265,0.193920303665395,"ENSG00000129991",1
"GO:0007052","mitotic spindle organization","1/21","128/20505",0.123277907330144,0.24932610471265,0.193920303665395,"ENSG00000137807",1
"GO:0003206","cardiac chamber morphogenesis","1/21","130/20505",0.125084073913591,0.250017418665319,0.194457992295248,"ENSG00000129991",1
"GO:0048706","embryonic skeletal system development","1/21","132/20505",0.126886696388863,0.250017418665319,0.194457992295248,"ENSG00000180806",1
"GO:0051225","spindle assembly","1/21","133/20505",0.127786680651163,0.250017418665319,0.194457992295248,"ENSG00000137807",1
"GO:0031644","regulation of neurological system process","1/21","136/20505",0.130481335432309,0.251574492322916,0.19566904958449,"ENSG00000171246",1
"GO:0060048","cardiac muscle contraction","1/21","137/20505",0.131377790435301,0.251574492322916,0.19566904958449,"ENSG00000129991",1
"GO:0007498","mesoderm development","1/21","141/20505",0.134954816072892,0.254712896229637,0.198110030400829,"ENSG00000090932",1
"GO:0030048","actin filament-based movement","1/21","142/20505",0.13584687798914,0.254712896229637,0.198110030400829,"ENSG00000129991",1
"GO:0009166","nucleotide catabolic process","1/21","145/20505",0.138517810049661,0.25704335885504,0.199922612442809,"ENSG00000276759",1
"GO:1901292","nucleoside phosphate catabolic process","1/21","151/20505",0.14383610600735,0.261520192740636,0.203404594353828,"ENSG00000276759",1
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","1/21","151/20505",0.14383610600735,0.261520192740636,0.203404594353828,"ENSG00000137807",1
"GO:0010970","transport along microtubule","1/21","155/20505",0.147364249242371,0.262629355085414,0.204267276177545,"ENSG00000137807",1
"GO:0099111","microtubule-based transport","1/21","155/20505",0.147364249242371,0.262629355085414,0.204267276177545,"ENSG00000137807",1
"GO:0000070","mitotic sister chromatid segregation","1/21","160/20505",0.151754958602078,0.267802868121314,0.208291119649911,"ENSG00000137807",1
"GO:0006937","regulation of muscle contraction","1/21","168/20505",0.158735334494716,0.272868179752043,0.212230806473811,"ENSG00000129991",1
"GO:0003205","cardiac chamber development","1/21","169/20505",0.15960402495917,0.272868179752043,0.212230806473811,"ENSG00000129991",1
"GO:0000910","cytokinesis","1/21","170/20505",0.160471861086032,0.272868179752043,0.212230806473811,"ENSG00000137807",1
"GO:0009124","nucleoside monophosphate biosynthetic process","1/21","171/20505",0.161338843673551,0.272868179752043,0.212230806473811,"ENSG00000276759",1
"GO:0006633","fatty acid biosynthetic process","1/21","172/20505",0.16220497351927,0.272868179752043,0.212230806473811,"ENSG00000172782",1
"GO:0006941","striated muscle contraction","1/21","174/20505",0.163934678171954,0.273224463619923,0.212507916148829,"ENSG00000129991",1
"GO:0051302","regulation of cell division","1/21","177/20505",0.166522859485504,0.274991878049456,0.213882571816244,"ENSG00000137807",1
"GO:0008217","regulation of blood pressure","1/21","183/20505",0.17167634825527,0.275396441058362,0.214197231934281,"ENSG00000129991",1
"GO:0019886","antigen processing and presentation of exogenous peptide antigen via MHC class II","1/21","183/20505",0.17167634825527,0.275396441058362,0.214197231934281,"ENSG00000137807",1
"GO:0030705","cytoskeleton-dependent intracellular transport","1/21","183/20505",0.17167634825527,0.275396441058362,0.214197231934281,"ENSG00000137807",1
"GO:0002495","antigen processing and presentation of peptide antigen via MHC class II","1/21","186/20505",0.174241698417987,0.275396441058362,0.214197231934281,"ENSG00000137807",1
"GO:0002504","antigen processing and presentation of peptide or polysaccharide antigen via MHC class II","1/21","187/20505",0.175095132363222,0.275396441058362,0.214197231934281,"ENSG00000137807",1
"GO:0034404","nucleobase-containing small molecule biosynthetic process","1/21","188/20505",0.175947726231731,0.275396441058362,0.214197231934281,"ENSG00000276759",1
"GO:0000819","sister chromatid segregation","1/21","193/20505",0.180198121895776,0.279617775355515,0.217480491943178,"ENSG00000137807",1
"GO:0007051","spindle organization","1/21","197/20505",0.183583396993677,0.280433034074156,0.218114582057677,"ENSG00000137807",1
"GO:0031032","actomyosin structure organization","1/21","199/20505",0.185271037912078,0.280433034074156,0.218114582057677,"ENSG00000137807",1
"GO:0007219","Notch signaling pathway","1/21","201/20505",0.186955356049437,0.280433034074156,0.218114582057677,"ENSG00000090932",1
"GO:1901136","carbohydrate derivative catabolic process","1/21","201/20505",0.186955356049437,0.280433034074156,0.218114582057677,"ENSG00000276759",1
"GO:0046434","organophosphate catabolic process","1/21","210/20505",0.194493834652285,0.289329671383564,0.225034188853883,"ENSG00000276759",1
"GO:0008016","regulation of heart contraction","1/21","222/20505",0.204441640659229,0.30163520753001,0.23460516141223,"ENSG00000129991",1
"GO:0019722","calcium-mediated signaling","1/21","239/20505",0.2183342735778,0.318112620830399,0.247420927312532,"ENSG00000129991",1
"GO:0048738","cardiac muscle tissue development","1/21","240/20505",0.219144249905386,0.318112620830399,0.247420927312532,"ENSG00000129991",1
"GO:0060047","heart contraction","1/21","249/20505",0.226398154354829,0.326013342270954,0.253565932877408,"ENSG00000129991",1
"GO:0003015","heart process","1/21","257/20505",0.232792151225419,0.331069397623244,0.257498420373634,"ENSG00000129991",1
"GO:0003007","heart morphogenesis","1/21","258/20505",0.233587852767511,0.331069397623244,0.257498420373634,"ENSG00000129991",1
"GO:1903522","regulation of blood circulation","1/21","267/20505",0.240713885270447,0.336179587325225,0.261473012364064,"ENSG00000129991",1
"GO:0090257","regulation of muscle system process","1/21","269/20505",0.242288856045513,0.336179587325225,0.261473012364064,"ENSG00000129991",1
"GO:0007187","G protein-coupled receptor signaling pathway, coupled to cyclic nucleotide second messenger","1/21","272/20505",0.244645479657726,0.336179587325225,0.261473012364064,"ENSG00000186723",1
"GO:0002478","antigen processing and presentation of exogenous peptide antigen","1/21","274/20505",0.246212682213147,0.336179587325225,0.261473012364064,"ENSG00000137807",1
"GO:0010951","negative regulation of endopeptidase activity","1/21","278/20505",0.24933780188563,0.336179587325225,0.261473012364064,"ENSG00000177359",1
"GO:0060485","mesenchyme development","1/21","278/20505",0.24933780188563,0.336179587325225,0.261473012364064,"ENSG00000090932",1
"GO:0007018","microtubule-based movement","1/21","283/20505",0.253226851152895,0.336179587325225,0.261473012364064,"ENSG00000137807",1
"GO:0019884","antigen processing and presentation of exogenous antigen","1/21","283/20505",0.253226851152895,0.336179587325225,0.261473012364064,"ENSG00000137807",1
"GO:0098813","nuclear chromosome segregation","1/21","284/20505",0.254002354867948,0.336179587325225,0.261473012364064,"ENSG00000137807",1
"GO:0048002","antigen processing and presentation of peptide antigen","1/21","287/20505",0.256324266727127,0.336350064036171,0.261605605361466,"ENSG00000137807",1
"GO:0010466","negative regulation of peptidase activity","1/21","289/20505",0.257868382427731,0.336350064036171,0.261605605361466,"ENSG00000177359",1
"GO:0050768","negative regulation of neurogenesis","1/21","298/20505",0.264779195999202,0.339044863271576,0.263701560322337,"ENSG00000090932",1
"GO:0022618","ribonucleoprotein complex assembly","1/21","301/20505",0.2670691489033,0.339044863271576,0.263701560322337,"ENSG00000278099",1
"GO:0051650","establishment of vesicle localization","1/21","302/20505",0.267830955865933,0.339044863271576,0.263701560322337,"ENSG00000137807",1
"GO:0140014","mitotic nuclear division","1/21","302/20505",0.267830955865933,0.339044863271576,0.263701560322337,"ENSG00000137807",1
"GO:0048562","embryonic organ morphogenesis","1/21","304/20505",0.26935230804353,0.339044863271576,0.263701560322337,"ENSG00000180806",1
"GO:0090068","positive regulation of cell cycle process","1/21","307/20505",0.27162869257049,0.339535865713112,0.264083451110198,"ENSG00000137807",1
"GO:0071826","ribonucleoprotein complex subunit organization","1/21","315/20505",0.277666076066047,0.341838316012464,0.265874245787472,"ENSG00000278099",1
"GO:0072330","monocarboxylic acid biosynthetic process","1/21","315/20505",0.277666076066047,0.341838316012464,0.265874245787472,"ENSG00000172782",1
"GO:0051961","negative regulation of nervous system development","1/21","317/20505",0.279167958076846,0.341838316012464,0.265874245787472,"ENSG00000090932",1
"GO:0051648","vesicle localization","1/21","320/20505",0.281415205996969,0.342261737023341,0.266203573240376,"ENSG00000137807",1
"GO:0010506","regulation of autophagy","1/21","328/20505",0.287375293029259,0.347164783525279,0.270017053852995,"ENSG00000255330",1
"GO:0009141","nucleoside triphosphate metabolic process","1/21","335/20505",0.292551721358216,0.348737151287939,0.271240006557286,"ENSG00000276759",1
"GO:0019882","antigen processing and presentation","1/21","335/20505",0.292551721358216,0.348737151287939,0.271240006557286,"ENSG00000137807",1
"GO:0010721","negative regulation of cell development","1/21","353/20505",0.305698610372912,0.361346973794846,0.28104764628488,"ENSG00000090932",1
"GO:0009123","nucleoside monophosphate metabolic process","1/21","355/20505",0.307144927725619,0.361346973794846,0.28104764628488,"ENSG00000276759",1
"GO:0006936","muscle contraction","1/21","360/20505",0.31074817810345,0.363212156224811,0.282498343730409,"ENSG00000129991",1
"GO:0009165","nucleotide biosynthetic process","1/21","368/20505",0.316476283410816,0.367520845251271,0.285849546306544,"ENSG00000276759",1
"GO:1901293","nucleoside phosphate biosynthetic process","1/21","371/20505",0.318612611386591,0.367629936215298,0.285934394834121,"ENSG00000276759",1
"GO:0048193","Golgi vesicle transport","1/21","392/20505",0.333389831089902,0.382230379593518,0.297290295239403,"ENSG00000137807",1
"GO:0006631","fatty acid metabolic process","1/21","402/20505",0.340318845790164,0.38518215566503,0.299586121072801,"ENSG00000172782",1
"GO:0045861","negative regulation of proteolysis","1/21","403/20505",0.341007962053329,0.38518215566503,0.299586121072801,"ENSG00000177359",1
"GO:0014706","striated muscle tissue development","1/21","405/20505",0.342384138368916,0.38518215566503,0.299586121072801,"ENSG00000129991",1
"GO:0000377","RNA splicing, via transesterification reactions with bulged adenosine as nucleophile","1/21","415/20505",0.349224063814781,0.387763287333183,0.301593667925809,"ENSG00000278099",1
"GO:0000398","mRNA splicing, via spliceosome","1/21","415/20505",0.349224063814781,0.387763287333183,0.301593667925809,"ENSG00000278099",1
"GO:0000375","RNA splicing, via transesterification reactions","1/21","418/20505",0.351262793511211,0.387763287333183,0.301593667925809,"ENSG00000278099",1
"GO:0060537","muscle tissue development","1/21","421/20505",0.353295439570234,0.387763287333183,0.301593667925809,"ENSG00000129991",1
"GO:0045787","positive regulation of cell cycle","1/21","427/20505",0.357342549724369,0.389828236062948,0.303199739160071,"ENSG00000137807",1
"GO:0007517","muscle organ development","1/21","432/20505",0.360696704470266,0.390749661538811,0.303916403419075,"ENSG00000129991",1
"GO:0046394","carboxylic acid biosynthetic process","1/21","437/20505",0.364034182699496,0.390749661538811,0.303916403419075,"ENSG00000172782",1
"GO:0016053","organic acid biosynthetic process","1/21","438/20505",0.36469968410289,0.390749661538811,0.303916403419075,"ENSG00000172782",1
"GO:0000280","nuclear division","1/21","462/20505",0.380474171356013,0.399663909566126,0.31084970744032,"ENSG00000137807",1
"GO:0048568","embryonic organ development","1/21","462/20505",0.380474171356013,0.399663909566126,0.31084970744032,"ENSG00000180806",1
"GO:0050804","modulation of chemical synaptic transmission","1/21","465/20505",0.382419548354331,0.399663909566126,0.31084970744032,"ENSG00000171246",1
"GO:0099177","regulation of trans-synaptic signaling","1/21","466/20505",0.383066713498271,0.399663909566126,0.31084970744032,"ENSG00000171246",1
"GO:0007409","axonogenesis","1/21","470/20505",0.385648921139468,0.399663909566126,0.31084970744032,"ENSG00000171246",1
"GO:0006874","cellular calcium ion homeostasis","1/21","475/20505",0.388862207418656,0.399663909566126,0.31084970744032,"ENSG00000129991",1
"GO:0019932","second-messenger-mediated signaling","1/21","476/20505",0.389502941000494,0.399663909566126,0.31084970744032,"ENSG00000129991",1
"GO:0003012","muscle system process","1/21","478/20505",0.390782489353545,0.399663909566126,0.31084970744032,"ENSG00000129991",1
"GO:0052548","regulation of endopeptidase activity","1/21","487/20505",0.396508916476535,0.401604282129407,0.31235888610065,"ENSG00000177359",1
"GO:0055074","calcium ion homeostasis","1/21","488/20505",0.397142012327969,0.401604282129407,0.31235888610065,"ENSG00000129991",1
"GO:0006914","autophagy","1/21","500/20505",0.404689994350528,0.404689994350528,0.314758884494855,"ENSG00000255330",1
"GO:0061919","process utilizing autophagic mechanism","1/21","500/20505",0.404689994350528,0.404689994350528,0.314758884494855,"ENSG00000255330",1
