"","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0006921","GO:0006921","cellular component disassembly involved in execution phase of apoptosis","1/25","36/18493",0.0475771415933856,0.213437860536457,0.173276006489865,"TOP2A",1
"GO:0036474","GO:0036474","cell death in response to hydrogen peroxide","1/25","36/18493",0.0475771415933856,0.213437860536457,0.173276006489865,"PYCR1",1
"GO:0045070","GO:0045070","positive regulation of viral genome replication","1/25","36/18493",0.0475771415933856,0.213437860536457,0.173276006489865,"TOP2A",1
"GO:0043270","GO:0043270","positive regulation of ion transport","2/25","260/18493",0.0477793903488474,0.213437860536457,0.173276006489865,"SSTR4/TESC",2
"GO:0002251","GO:0002251","organ or tissue specific immune response","1/25","37/18493",0.0488671980196825,0.216108055000812,0.175443759821781,"DEFA3",1
"GO:0016054","GO:0016054","organic acid catabolic process","2/25","265/18493",0.0494364831701204,0.216108055000812,0.175443759821781,"OTC/GPT2",2
"GO:0046395","GO:0046395","carboxylic acid catabolic process","2/25","265/18493",0.0494364831701204,0.216108055000812,0.175443759821781,"OTC/GPT2",2
"GO:0007210","GO:0007210","serotonin receptor signaling pathway","1/25","39/18493",0.0514422802331166,0.220203083326325,0.178768241021715,"HTR3C",1
"GO:0050832","GO:0050832","defense response to fungus","1/25","39/18493",0.0514422802331166,0.220203083326325,0.178768241021715,"DEFA3",1
"GO:0001822","GO:0001822","kidney development","2/25","271/18493",0.0514526812347458,0.220203083326325,0.178768241021715,"LGR4/TEK",2
"GO:0034122","GO:0034122","negative regulation of toll-like receptor signaling pathway","1/25","40/18493",0.0527273101992038,0.222545612702847,0.1806699848568,"LGR4",1
"GO:0090184","GO:0090184","positive regulation of kidney development","1/25","40/18493",0.0527273101992038,0.222545612702847,0.1806699848568,"LGR4",1
"GO:0048511","GO:0048511","rhythmic process","2/25","276/18493",0.0531555283654857,0.222816324381351,0.180889757667695,"TOP2A/LGR4",2
"GO:0007019","GO:0007019","microtubule depolymerization","1/25","41/18493",0.0540106688533531,0.22334141444765,0.181316043376833,"NCKAP5",1
"GO:0072210","GO:0072210","metanephric nephron development","1/25","41/18493",0.0540106688533531,0.22334141444765,0.181316043376833,"LGR4",1
"GO:0051489","GO:0051489","regulation of filopodium assembly","1/25","43/18493",0.0565723805563649,0.231016551325545,0.187546976652317,"GPM6A",1
"GO:0072001","GO:0072001","renal system development","2/25","286/18493",0.0566217037562611,0.231016551325545,0.187546976652317,"LGR4/TEK",2
"GO:0033628","GO:0033628","regulation of cell adhesion mediated by integrin","1/25","44/18493",0.0578507377642835,0.232925338893036,0.189096594354168,"TESC",1
"GO:1901031","GO:1901031","regulation of response to reactive oxygen species","1/25","44/18493",0.0578507377642835,0.232925338893036,0.189096594354168,"PYCR1",1
"GO:0030261","GO:0030261","chromosome condensation","1/25","45/18493",0.0591274319783813,0.233096440183299,0.189235500114408,"TOP2A",1
"GO:0031018","GO:0031018","endocrine pancreas development","1/25","45/18493",0.0591274319783813,0.233096440183299,0.189235500114408,"ONECUT1",1
"GO:1904036","GO:1904036","negative regulation of epithelial cell apoptotic process","1/25","45/18493",0.0591274319783813,0.233096440183299,0.189235500114408,"TEK",1
"GO:1990778","GO:1990778","protein localization to cell periphery","2/25","294/18493",0.0594512762505927,0.233096440183299,0.189235500114408,"TESC/RAB26",2
"GO:0048806","GO:0048806","genitalia development","1/25","46/18493",0.0604024652719921,0.233096440183299,0.189235500114408,"LGR4",1
"GO:1903727","GO:1903727","positive regulation of phospholipid metabolic process","1/25","46/18493",0.0604024652719921,0.233096440183299,0.189235500114408,"TEK",1
"GO:0019731","GO:0019731","antibacterial humoral response","1/25","47/18493",0.061675839715978,0.233096440183299,0.189235500114408,"DEFA3",1
"GO:0120163","GO:0120163","negative regulation of cold-induced thermogenesis","1/25","47/18493",0.061675839715978,0.233096440183299,0.189235500114408,"LGR4",1
"GO:0061383","GO:0061383","trabecula morphogenesis","1/25","48/18493",0.0629475573787284,0.233096440183299,0.189235500114408,"TEK",1
"GO:1903793","GO:1903793","positive regulation of anion transport","1/25","48/18493",0.0629475573787284,0.233096440183299,0.189235500114408,"SSTR4",1
"GO:0035272","GO:0035272","exocrine system development","1/25","49/18493",0.0642176203261687,0.233096440183299,0.189235500114408,"RAB26",1
"GO:0042982","GO:0042982","amyloid precursor protein metabolic process","1/25","49/18493",0.0642176203261687,0.233096440183299,0.189235500114408,"EFNA3",1
"GO:0001954","GO:0001954","positive regulation of cell-matrix adhesion","1/25","50/18493",0.0654860306217575,0.233096440183299,0.189235500114408,"TEK",1
"GO:0061951","GO:0061951","establishment of protein localization to plasma membrane","1/25","50/18493",0.0654860306217575,0.233096440183299,0.189235500114408,"RAB26",1
"GO:0009620","GO:0009620","response to fungus","1/25","51/18493",0.0667527903264942,0.233096440183299,0.189235500114408,"DEFA3",1
"GO:0045744","GO:0045744","negative regulation of G protein-coupled receptor signaling pathway","1/25","51/18493",0.0667527903264942,0.233096440183299,0.189235500114408,"SSTR4",1
"GO:0015849","GO:0015849","organic acid transport","2/25","316/18493",0.0674810156716258,0.233096440183299,0.189235500114408,"SSTR4/PLA2G2C",2
"GO:0046942","GO:0046942","carboxylic acid transport","2/25","316/18493",0.0674810156716258,0.233096440183299,0.189235500114408,"SSTR4/PLA2G2C",2
"GO:0002763","GO:0002763","positive regulation of myeloid leukocyte differentiation","1/25","52/18493",0.0680179014989181,0.233096440183299,0.189235500114408,"TESC",1
"GO:2000649","GO:2000649","regulation of sodium ion transmembrane transporter activity","1/25","52/18493",0.0680179014989181,0.233096440183299,0.189235500114408,"TESC",1
"GO:0007131","GO:0007131","reciprocal meiotic recombination","1/25","53/18493",0.0692813661951127,0.233096440183299,0.189235500114408,"TOP2A",1
"GO:0035825","GO:0035825","homologous recombination","1/25","53/18493",0.0692813661951127,0.233096440183299,0.189235500114408,"TOP2A",1
"GO:0001655","GO:0001655","urogenital system development","2/25","322/18493",0.0697316802978221,0.233096440183299,0.189235500114408,"LGR4/TEK",2
"GO:0070372","GO:0070372","regulation of ERK1 and ERK2 cascade","2/25","324/18493",0.0704874916740214,0.233096440183299,0.189235500114408,"SSTR4/TEK",2
"GO:0043551","GO:0043551","regulation of phosphatidylinositol 3-kinase activity","1/25","54/18493",0.0705431864687094,0.233096440183299,0.189235500114408,"TEK",1
"GO:0043949","GO:0043949","regulation of cAMP-mediated signaling","1/25","54/18493",0.0705431864687094,0.233096440183299,0.189235500114408,"SSTR4",1
"GO:0061005","GO:0061005","cell differentiation involved in kidney development","1/25","54/18493",0.0705431864687094,0.233096440183299,0.189235500114408,"LGR4",1
"GO:0070206","GO:0070206","protein trimerization","1/25","54/18493",0.0705431864687094,0.233096440183299,0.189235500114408,"OTC",1
"GO:0090183","GO:0090183","regulation of kidney development","1/25","54/18493",0.0705431864687094,0.233096440183299,0.189235500114408,"LGR4",1
"GO:0006893","GO:0006893","Golgi to plasma membrane transport","1/25","55/18493",0.0718033643708887,0.233096440183299,0.189235500114408,"RAB26",1
"GO:0010043","GO:0010043","response to zinc ion","1/25","55/18493",0.0718033643708887,0.233096440183299,0.189235500114408,"OTC",1
"GO:0032922","GO:0032922","circadian regulation of gene expression","1/25","55/18493",0.0718033643708887,0.233096440183299,0.189235500114408,"LGR4",1
"GO:1900408","GO:1900408","negative regulation of cellular response to oxidative stress","1/25","55/18493",0.0718033643708887,0.233096440183299,0.189235500114408,"PYCR1",1
"GO:1903202","GO:1903202","negative regulation of oxidative stress-induced cell death","1/25","55/18493",0.0718033643708887,0.233096440183299,0.189235500114408,"PYCR1",1
"GO:0032890","GO:0032890","regulation of organic acid transport","1/25","56/18493",0.0730619019503836,0.233096440183299,0.189235500114408,"SSTR4",1
"GO:0055081","GO:0055081","anion homeostasis","1/25","56/18493",0.0730619019503836,0.233096440183299,0.189235500114408,"OTC",1
"GO:0060688","GO:0060688","regulation of morphogenesis of a branching structure","1/25","56/18493",0.0730619019503836,0.233096440183299,0.189235500114408,"LGR4",1
"GO:0001101","GO:0001101","response to acid chemical","2/25","332/18493",0.0735381772934483,0.233096440183299,0.189235500114408,"OTC/TESC",2
"GO:0017001","GO:0017001","antibiotic catabolic process","1/25","57/18493",0.0743188012534828,0.233096440183299,0.189235500114408,"HBM",1
"GO:0042743","GO:0042743","hydrogen peroxide metabolic process","1/25","57/18493",0.0743188012534828,0.233096440183299,0.189235500114408,"HBM",1
